home_goals;guest_goals;home_guess_rel;draw_guess_rel;guest_guess_rel;home_guess;draw_guess;guest_guess;year;league;int_id
4;0;0.983256351039261;0.010392609699769;0.00635103926097;3406;36;22;2020;1;2615
2;0;0.913030915920254;0.058653568332852;0.028315515746894;3160;203;98;2020;1;2619
2;1;0.782220943613349;0.132911392405063;0.084867663981588;2719;462;295;2020;1;2628
1;1;0.726853187193539;0.183732333429478;0.089414479376983;2520;637;310;2020;1;2629
2;2;0.042553191489362;0.091719378953422;0.865727429557217;148;319;3011;2020;1;2648
2;1;0.937910447761194;0.040298507462687;0.021791044776119;3142;135;73;2020;1;2653
1;1;0.829057365234938;0.123666762755837;0.047275872009225;2876;429;164;2020;1;2655
0;3;0.058400460299195;0.100402761795167;0.841196777905639;203;349;2924;2020;1;2657
2;1;0.717881944444444;0.197048611111111;0.085069444444445;2481;681;294;2020;1;2678
1;2;0.142348754448399;0.167259786476868;0.690391459074733;480;564;2328;2020;1;2644
0;4;0.620132679550043;0.200173060282665;0.179694260167292;2150;694;623;2020;1;2654
0;3;0.318194966734163;0.353774949378074;0.328030083887764;1100;1223;1134;2020;1;2665
2;2;0.963133640552995;0.022465437788019;0.014400921658986;3344;78;50;2020;1;2670
1;3;0.922100403923832;0.049624927870744;0.028274668205424;3196;172;98;2020;1;2672
1;2;0.338505747126437;0.336781609195402;0.324712643678161;1178;1172;1130;2020;1;2673
0;1;0.189345686160973;0.210480602200347;0.60017371163868;654;727;2073;2020;1;2676
2;3;0.002891008962128;0.003469210754553;0.993639780283319;10;12;3437;2020;1;2680
0;3;0.06917510853835;0.087409551374819;0.843415340086831;239;302;2914;2020;1;2681
1;2;0.986701358774212;0.009829430471234;0.003469210754553;3413;34;12;2020;1;2645
1;1;0.222062211981567;0.273905529953917;0.504032258064516;771;951;1750;2020;1;2646
5;1;0.930974978429681;0.046304285303423;0.022720736266897;3237;161;79;2020;1;2647
2;2;0.650418229016441;0.223536198442457;0.126045572541102;2255;775;437;2020;1;2652
1;0;0.892117376294591;0.067894131185271;0.039988492520138;3101;236;139;2020;1;2671
3;1;0.849465558194774;0.088479809976247;0.062054631828979;2861;298;209;2020;1;2683
1;2;0.510416666666667;0.267071759259259;0.222511574074074;1764;923;769;2020;1;2685
1;1;0.921902017291066;0.046109510086455;0.031988472622478;3199;160;111;2020;1;2688
2;2;0.076146524372657;0.131814248629939;0.792039226997404;264;457;2746;2020;1;2689
3;0;0.324468085106383;0.343085106382979;0.332446808510638;1098;1161;1125;2020;1;2684
1;1;0.869815668202765;0.091589861751152;0.038594470046083;3020;318;134;2020;1;2686
1;0;0.745391705069124;0.150057603686636;0.10455069124424;2588;521;363;2020;1;2687
1;1;0.723828802776171;0.161654135338346;0.114517061885483;2503;559;396;2020;1;2690
1;0;0.622832369942196;0.228612716763006;0.148554913294798;2155;791;514;2020;1;2691
2;0;0.281511393135275;0.27603115085088;0.442457456013845;976;957;1534;2020;1;2692
2;2;0.006345543697721;0.013267955004327;0.980386501297952;22;46;3399;2020;1;2693
3;0;0.807083213360207;0.118341491505903;0.07457529513389;2803;411;259;2020;1;2694
2;0;0.191753171856978;0.193194925028835;0.615051903114187;665;670;2133;2020;1;2697
2;1;0.979438169707501;0.014480162177816;0.006081668114683;3382;50;21;2020;1;2695
2;1;0.092875685030286;0.130948947216614;0.776175367753101;322;454;2691;2020;1;2696
2;2;0.787387908591264;0.121492623662135;0.091119467746601;2722;420;315;2020;1;2698
3;1;0.515232974910394;0.244623655913978;0.240143369175627;1725;819;804;2020;1;2699
0;0;0.225086906141367;0.284762456546929;0.490150637311703;777;983;1692;2020;1;2700
2;3;0.488392338943703;0.248403946604759;0.263203714451538;1683;856;907;2020;1;2701
0;0;0.936366253959113;0.042038583357328;0.021595162683559;3252;146;75;2020;1;2702
4;2;0.689516129032258;0.19815668202765;0.112327188940092;2394;688;390;2020;1;2703
2;0;0.254429276793494;0.234679058960209;0.510891664246297;876;808;1759;2020;1;2729
8;0;0.986137366099559;0.008821676118463;0.005040957781979;3130;28;16;2021;1;3228
1;1;0.928352725045928;0.046846295162278;0.024800979791794;3032;153;81;2021;1;3229
3;1;0.979733817301875;0.010586811857229;0.009679370840895;3239;35;32;2021;1;3230
3;0;0.822418519646665;0.109351203167834;0.068230277185501;2700;359;224;2021;1;3231
1;4;0.502909647779479;0.215007656967841;0.28208269525268;1642;702;921;2021;1;3250
2;3;0.213455657492355;0.22782874617737;0.558715596330275;698;745;1827;2021;1;3251
1;3;0.617836346920012;0.245479619981612;0.136684033098376;2016;801;446;2021;1;3254
2;3;0.286238532110092;0.302140672782875;0.411620795107034;936;988;1346;2021;1;3260
1;1;0.118031765805045;0.162566178760511;0.719402055434444;379;522;2310;2021;1;3406
2;2;0.138499844382197;0.154372860255213;0.707127295362589;445;496;2272;2021;1;3407
3;3;0.823602100710534;0.109669447018845;0.066728452270621;2666;355;216;2021;1;3409
1;2;0.511289823693164;0.274667491493968;0.214042684812867;1653;888;692;2021;1;3413
2;1;0.349330009348707;0.341539420380181;0.309130570271112;1121;1096;992;2021;1;3416
0;3;0.047928262213977;0.036487322201608;0.915584415584416;155;118;2961;2021;1;3417
3;1;0.282705807275048;0.372686662412253;0.344607530312699;886;1168;1080;2021;1;3421
2;2;0.081156716417911;0.097636815920398;0.821206467661692;261;314;2641;2021;1;3422
3;1;0.771641327955321;0.152963077877754;0.075395594166925;2487;493;243;2021;1;3424
1;1;0.877225866916588;0.076226179318963;0.046547953764449;2808;244;149;2021;1;3394
4;1;0.832712600869025;0.128801986343886;0.038485412787089;2683;415;124;2021;1;3396
2;0;0.81216848673947;0.147581903276131;0.040249609984399;2603;473;129;2021;1;3399
2;1;0.595407503234153;0.260349288486417;0.144243208279431;1841;805;446;2021;1;3402
0;1;0.31375;0.420625;0.265625;1004;1346;850;2021;1;3403
2;0;0.968584758942457;0.022706065318818;0.008709175738725;3114;73;28;2021;1;3408
1;1;0.014281279105868;0.027320707854704;0.958398013039429;46;88;3087;2021;1;3414
2;2;0.732734592753174;0.155156395168783;0.112109012078043;2366;501;362;2021;1;3415
1;5;0.926943490477677;0.053075241960662;0.019981267561661;2969;170;64;2021;1;3418
2;1;0.932710280373832;0.048598130841122;0.018691588785047;2994;156;60;2021;1;3410
1;2;0.059478371501272;0.088422391857506;0.852099236641221;187;278;2679;2021;1;3447
0;4;0.041032017407523;0.063102269194902;0.895865713397575;132;203;2882;2021;1;3453
0;2;0.333333333333333;0.316215375038904;0.350451291627762;1071;1016;1126;2021;1;3455
3;3;0.178547854785479;0.295379537953795;0.526072607260726;541;895;1594;2021;1;3456
0;0;0.931977113795296;0.04481881754609;0.023204068658614;2932;141;73;2021;1;3457
0;1;0.038413878562578;0.087360594795539;0.874225526641883;124;282;2822;2021;1;3458
0;1;0.237562189054726;0.384639303482587;0.377798507462687;764;1237;1215;2021;1;3459
2;2;0.651399491094148;0.24204834605598;0.106552162849873;2048;761;335;2021;1;3460
0;1;0.64249684741488;0.234237074401009;0.123266078184111;2038;743;391;2021;1;3448
0;1;0.192429022082019;0.257097791798107;0.550473186119874;610;815;1745;2021;1;3449
0;2;0.158890290037831;0.263871374527112;0.577238335435057;504;837;1831;2021;1;3450
0;0;0.983034872761546;0.010053408733899;0.006911718504555;3129;32;22;2021;1;3461
1;2;0.876695048880479;0.087354146956796;0.035950804162725;2780;277;114;2021;1;3462
1;2;0.223304020100502;0.233982412060302;0.542713567839196;711;745;1728;2021;1;3463
1;0;0.642543859649123;0.191416040100251;0.166040100250627;2051;611;530;2021;1;3464
4;1;0.552467207995003;0.258276077451593;0.189256714553404;1769;827;606;2021;1;3465
2;1;0.098901098901099;0.173884938590821;0.72721396250808;306;538;2250;2021;1;3466
5;2;0.992728422383813;0.003477711033829;0.003793866582359;3140;11;12;2021;1;3451
2;0;0.795641187618446;0.138976626658244;0.06538218572331;2519;440;207;2021;1;3452
1;3;0.719672131147541;0.179344262295082;0.100983606557377;2195;547;308;2021;1;3454
0;2;0.248934076746474;0.333551984257133;0.417513938996392;759;1017;1273;2021;1;3480
0;1;0.567816091954023;0.258128078817734;0.174055829228243;1729;786;530;2021;1;3481
2;1;0.094221930400525;0.178594878529219;0.727183191070256;287;544;2215;2021;1;3490
0;1;0.046408137317228;0.091862682771774;0.861729179910998;146;289;2711;2021;1;3493
0;1;0.019047619047619;0.026600985221675;0.954351395730706;58;81;2906;2021;1;3500
3;0;0.745192307692308;0.133333333333333;0.121474358974359;2325;416;379;2021;1;3502
1;4;0.235368156073002;0.256135934550031;0.508495909376967;748;814;1616;2021;1;3472
1;0;0.108201892744479;0.126813880126183;0.764984227129338;343;402;2425;2021;1;3473
4;0;0.150411652944902;0.170044331855605;0.679544015199493;475;537;2146;2021;1;3489
1;1;0.964895635673624;0.022454142947502;0.012650221378874;3051;71;40;2021;1;3491
3;2;0.109289617486339;0.107039537126326;0.783670845387335;340;333;2438;2021;1;3494
2;2;0.415584415584416;0.386442825467216;0.197972758948369;1312;1220;625;2021;1;3498
0;2;0.110126582278481;0.145569620253165;0.744303797468354;348;460;2352;2021;1;3501
1;3;0.624331971078277;0.209368123231688;0.166299905690035;1986;666;529;2021;1;3504
5;0;0.873301737756714;0.085939968404423;0.040758293838863;2764;272;129;2021;1;3505
2;1;0.926706511481598;0.046240956275558;0.027052532242844;2946;147;86;2021;1;3474
1;1;0.985447643150902;0.008857956342929;0.005694400506169;3115;28;18;2021;1;3475
0;0;0.845837290281735;0.100031655587211;0.054131054131054;2672;316;171;2021;1;3476
3;1;0.823808020208399;0.098200189453742;0.077991790337859;2609;311;247;2021;1;3499
2;2;0.06086408073163;0.196467991169978;0.742667928098392;193;623;2355;2021;1;3506
1;0;0.194898626553303;0.272073250490517;0.53302812295618;596;832;1630;2021;1;3507
0;0;0.259493670886076;0.291455696202532;0.449050632911392;820;921;1419;2021;1;3508
2;0;0.669623059866962;0.204624643649034;0.125752296484004;2114;646;397;2021;1;3509
2;2;0.141276864728192;0.173198482932996;0.685524652338812;447;548;2169;2021;1;3510
1;0;0.849747474747475;0.114267676767677;0.035984848484849;2692;362;114;2021;1;3511
1;0;0.94418291862811;0.036314727639543;0.019502353732347;2808;108;58;2021;1;3512
2;1;0.193569131832797;0.323794212218649;0.482636655948553;602;1007;1501;2021;1;3513
2;2;0.365421152628246;0.33153894870171;0.303039898670044;1154;1047;957;2021;1;3514
0;3;0.537174122948182;0.297392983585452;0.165432893466366;1669;924;514;2021;1;3518
0;1;0.010452961672474;0.024073487488122;0.965473550839404;33;76;3048;2021;1;3531
0;2;0.080270793036751;0.10186976144423;0.81785944551902;249;316;2537;2021;1;3532
3;0;0.07188093730209;0.107979734008866;0.820139328689044;227;341;2590;2021;1;3543
1;2;0.651746031746032;0.208571428571429;0.13968253968254;2053;657;440;2021;1;3546
0;1;0.798786330245928;0.160332162248483;0.040881507505589;2501;502;128;2021;1;3527
2;1;0.646139119336311;0.240268028079132;0.113592852584557;2025;753;356;2021;1;3529
0;4;0.01141407736208;0.008877615726062;0.979708306911858;36;28;3090;2021;1;3534
4;2;0.404109589041096;0.276908023483366;0.318982387475538;1239;849;978;2021;1;3535
3;2;0.008617938078519;0.011171401212895;0.980210660708586;27;35;3071;2021;1;3536
3;0;0.861093452002543;0.086141131595677;0.05276541640178;2709;271;166;2021;1;3542
1;4;0.410623409669211;0.309160305343511;0.280216284987277;1291;972;881;2021;1;3545
1;5;0.065516139341643;0.108021732182806;0.826462128475551;205;338;2586;2021;1;3581
2;1;0.123440997761433;0.210745123121202;0.665813879117365;386;659;2082;2021;1;3582
3;0;0.771979759645794;0.141998734977862;0.086021505376344;2441;449;272;2021;1;3548
3;1;0.882576959695335;0.077753094255792;0.039669946048873;2781;245;125;2021;1;3549
2;0;0.793292486294744;0.123508545630442;0.083198968074815;2460;383;258;2021;1;3556
1;1;0.771328893117666;0.126546146527117;0.102124960355217;2432;399;322;2021;1;3558
3;1;0.605878634639697;0.261061946902655;0.133059418457649;1917;826;421;2021;1;3559
1;0;0.657404483738554;0.267445532049258;0.075149984212188;2082;847;238;2021;1;3576
4;1;0.963878326996197;0.025031685678074;0.011089987325729;3042;79;35;2021;1;3578
3;1;0.935340729001585;0.042472266244057;0.022187004754358;2951;134;70;2021;1;3583
1;1;0.116006339144216;0.23391442155309;0.650079239302694;366;738;2051;2021;1;3586
1;0;0.330197268588771;0.349924127465857;0.319878603945372;1088;1153;1054;2021;1;3232
1;1;0.961129668994838;0.02247191011236;0.016398420892803;3165;74;54;2021;1;3235
1;1;0.097184377838329;0.173781410838632;0.72903421132304;321;574;2408;2021;1;3236
1;3;0.373865698729583;0.308529945553539;0.317604355716878;1236;1020;1050;2021;1;3237
1;4;0.572644376899696;0.211246200607903;0.216109422492401;1884;695;711;2021;1;3238
1;3;0.736727045596502;0.135852592129919;0.127420362273579;2359;435;408;2021;1;3239
2;0;0.014875531268974;0.018518518518519;0.966605950212508;49;61;3184;2021;1;3240
1;1;0.641566265060241;0.16144578313253;0.196987951807229;2130;536;654;2021;1;3241
4;1;0.010240963855422;0.019578313253012;0.970180722891566;34;65;3221;2021;1;3242
0;1;0.017275097783572;0.027379400260756;0.955345501955672;53;84;2931;2021;1;3552
0;2;0.157927786499215;0.252119309262166;0.589952904238619;503;803;1879;2021;1;3554
5;2;0.820164348925411;0.111251580278129;0.06858407079646;2595;352;217;2021;1;3562
2;1;0.111707163142947;0.157462922057431;0.730829914799621;354;499;2316;2021;1;3564
1;2;0.970347003154574;0.017034700315458;0.012618296529969;3076;54;40;2021;1;3567
1;3;0.135058378037236;0.250236667718523;0.614704954244241;428;793;1948;2021;1;3568
0;3;0.027392947103275;0.023614609571789;0.948992443324937;87;75;3014;2021;1;3569
0;2;0.072445428661816;0.143309079405252;0.784245491932933;229;453;2479;2021;1;3573
1;0;0.1382036685642;0.219481340923466;0.642314990512334;437;694;2031;2021;1;3577
3;3;0.988614800759013;0.008855154965212;0.002530044275775;3126;28;8;2021;1;3603
2;2;0.870711562897077;0.092121982210928;0.037166454891995;2741;290;117;2021;1;3604
2;0;0.949952486537852;0.029775102945835;0.020272410516313;2999;94;64;2021;1;3606
0;0;0.42743979721166;0.327946768060836;0.244613434727503;1349;1035;772;2021;1;3608
2;2;0.969206349206349;0.01968253968254;0.011111111111111;3053;62;35;2021;1;3613
2;1;0.989316931045646;0.007445775331823;0.003237293622532;3056;23;10;2021;1;3616
0;0;0.217928413050364;0.34589800443459;0.436173582515046;688;1092;1377;2021;1;3617
1;1;0.616629641383688;0.227229450967947;0.156140907648366;1943;716;492;2021;1;3619
0;0;0.795245641838352;0.101109350237718;0.10364500792393;2509;319;327;2021;1;3622
0;3;0.042768527587333;0.071825008161933;0.885406464250734;131;220;2712;2021;1;3605
0;4;0.057332910991448;0.071270193221413;0.87139689578714;181;225;2751;2021;1;3607
1;1;0.06869262424818;0.094017094017094;0.837290281734726;217;297;2645;2021;1;3609
0;1;0.216990136811963;0.29271396754693;0.490295895641107;682;920;1541;2021;1;3614
1;2;0.937698664971392;0.043229497774952;0.019071837253656;2950;136;60;2021;1;3621
4;0;0.650174437044085;0.237868696479543;0.111956866476372;2050;750;353;2021;1;3623
0;1;0.648348157560356;0.26556543837357;0.086086404066074;2041;836;271;2021;1;3624
2;1;0.218332272437938;0.176957352005092;0.60471037555697;686;556;1900;2021;1;3625
0;3;0.046042257962788;0.070955534531694;0.883002207505519;146;225;2800;2021;1;3626
5;1;0.986283891547049;0.008931419457735;0.004784688995215;3092;28;15;2021;1;3618
3;0;0.979253112033195;0.015320778806256;0.005426109160549;3068;48;17;2021;1;3620
2;0;0.883535417996171;0.072431397574984;0.044033184428845;2769;227;138;2021;1;3633
1;1;0.566751430387794;0.277177368086459;0.156071201525747;1783;872;491;2021;1;3634
0;1;0.572790845518118;0.266052129688493;0.161157024793388;1802;837;507;2021;1;3635
3;2;0.81648177496038;0.136291600633914;0.047226624405705;2576;430;149;2021;1;3646
1;2;0.734855692990802;0.155724706628608;0.10941960038059;2317;491;345;2021;1;3653
5;1;0.82764123842962;0.096393233322694;0.075965528247686;2593;302;238;2021;1;3659
2;1;0.051610782380013;0.053254437869823;0.895134779750164;157;162;2723;2021;1;3666
0;0;0.092361776925535;0.143815915627996;0.763822307446469;289;450;2390;2021;1;3638
4;2;0.814909206753743;0.097483274928321;0.087607518317936;2558;306;275;2021;1;3651
2;1;0.583839029064197;0.261577770680294;0.154583200255509;1828;819;484;2021;1;3652
0;0;0.414872798434442;0.221461187214612;0.363666014350946;1272;679;1115;2021;1;3655
0;1;0.610348131587352;0.218141168955605;0.171510699457043;1911;683;537;2021;1;3656
1;1;0.868538608806637;0.085832801531589;0.045628589661774;2722;269;143;2021;1;3657
2;1;0.143221690590112;0.162360446570973;0.694417862838916;449;509;2177;2021;1;3660
1;1;0.256778309409888;0.35311004784689;0.390111642743222;805;1107;1223;2021;1;3662
0;3;0.059346239289115;0.087273881307522;0.853379879403364;187;275;2689;2021;1;3663
1;1;0.767110266159696;0.177122940430925;0.055766793409379;2421;559;176;2021;1;3640
5;0;0.956257982120051;0.022669220945083;0.021072796934866;2995;71;66;2021;1;3642
2;0;0.947787328876154;0.038204393505253;0.014008277618593;2977;120;44;2021;1;3645
1;2;0.972921312519911;0.020070086014654;0.007008601465435;3054;63;22;2021;1;3649
2;0;0.436763300414145;0.379101624721249;0.184135074864607;1371;1190;578;2021;1;3675
1;0;0.164226607256525;0.216104392106938;0.619669000636537;516;679;1947;2021;1;3678
2;1;0.851260772422598;0.109479731886371;0.039259495691031;2667;343;123;2021;1;3692
1;3;0.010533035429301;0.020427705075008;0.969039259495691;33;64;3036;2021;1;3699
3;1;0.096816540859862;0.147029865441418;0.75615359369872;295;448;2304;2021;1;3705
4;0;0.953084832904884;0.031491002570694;0.015424164524422;2966;98;48;2021;1;3677
3;0;0.173495518565941;0.232074263764405;0.594430217669654;542;725;1857;2021;1;3679
5;2;0.832154340836013;0.129260450160772;0.038585209003216;2588;402;120;2021;1;3681
0;1;0.012475377544321;0.016086671043992;0.971437951411687;38;49;2959;2021;1;3686
2;0;0.770386952350496;0.169811320754717;0.059801726894787;2409;531;187;2021;1;3687
0;3;0.068888176866389;0.094520986863185;0.836590836270426;215;295;2611;2021;1;3693
1;2;0.078828828828829;0.15990990990991;0.761261261261261;245;497;2366;2021;1;3695
2;2;0.024061597690087;0.027911453320501;0.948026948989413;75;87;2955;2021;1;3703
1;2;0.759704844401668;0.165222970805262;0.07507218479307;2368;515;234;2021;1;3706
1;1;0.568020631850419;0.244358478401032;0.187620889748549;1762;758;582;2021;1;3680
1;0;0.958510290754655;0.021888271806599;0.019601437438746;2934;67;60;2021;1;3685
1;2;0.629810828440965;0.231898238747554;0.138290932811481;1931;711;424;2021;1;3689
0;1;0.264412238325282;0.244766505636071;0.490821256038647;821;760;1524;2021;1;3694
2;1;0.96413433322465;0.017280730355396;0.018584936419954;2957;53;57;2021;1;3701
2;1;0.74822695035461;0.145712443584784;0.106060606060606;2321;452;329;2021;1;3702
1;1;0.804766568723474;0.137446947437153;0.057786483839373;2465;421;177;2021;1;3722
1;0;0.73960683209797;0.165646148888173;0.094747019013858;2295;514;294;2021;1;3741
2;1;0.343230016313214;0.357585644371941;0.299184339314845;1052;1096;917;2021;1;3742
4;3;0.607246845681009;0.293756065998059;0.098997088320932;1877;908;306;2021;1;3713
1;0;0.120886501007388;0.167226326393553;0.71188717259906;360;498;2120;2021;1;3719
1;0;0.212882447665056;0.194524959742351;0.592592592592593;661;604;1840;2021;1;3723
2;3;0.45372460496614;0.319574330861013;0.226701064172847;1407;991;703;2021;1;3724
1;4;0.02;0.028709677419355;0.951290322580645;62;89;2949;2021;1;3725
2;3;0.145806451612903;0.16258064516129;0.691612903225806;452;504;2144;2021;1;3727
1;1;0.939883645765999;0.043956043956044;0.016160310277957;2908;136;50;2021;1;3729
2;2;0.160025915127956;0.185617103984451;0.654356980887593;494;573;2020;2021;1;3738
0;0;0.173014848289219;0.159780503550678;0.667204648160103;536;495;2067;2021;1;3744
3;0;0.879843699120807;0.074242917616412;0.045913383262781;2702;228;141;2021;1;3708
2;3;0.138065776619993;0.147183327906219;0.714750895473787;424;452;2195;2021;1;3709
4;0;0.838804029899253;0.087422814429639;0.073773155671108;2581;269;227;2021;1;3710
2;1;0.550162866449511;0.286319218241042;0.163517915309446;1689;879;502;2021;1;3711
0;0;0.981787521079258;0.010792580101181;0.007419898819562;2911;32;22;2021;1;3715
1;1;0.543893747975381;0.273728539034661;0.182377712989958;1679;845;563;2021;1;3720
4;0;0.227835723598435;0.25619295958279;0.515971316818774;699;786;1583;2021;1;3721
4;1;0.953911067835118;0.026614735475495;0.019474196689387;2939;82;60;2021;1;3731
0;0;0.711125569290826;0.20039037085231;0.088484059856864;2186;616;272;2021;1;3773
4;3;0.977382388419783;0.013872135102533;0.008745476477684;3241;46;29;2021;1;3233
4;0;0.934182590233545;0.040643008795875;0.025174400970579;3080;134;83;2021;1;3234
4;0;0.80564263322884;0.109404388714734;0.084952978056426;2570;349;271;2021;1;3268
1;3;0.048313582497721;0.09024612579763;0.861440291704649;159;297;2835;2021;1;3269
2;1;0.273805902038333;0.324307879525403;0.401886218436264;900;1066;1321;2021;1;3279
0;0;0.533957138545125;0.243284032598853;0.222758828856022;1769;806;738;2021;1;3283
1;1;0.115642118076689;0.118381010346926;0.765976871576385;380;389;2517;2021;1;3288
1;0;0.75220700152207;0.161948249619483;0.085844748858448;2471;532;282;2021;1;3289
4;0;0.966244725738397;0.016877637130802;0.016877637130802;3206;56;56;2021;1;3301
3;0;0.300228683436785;0.319176739627573;0.380594576935642;919;977;1165;2021;1;3747
2;1;0.023767913317022;0.020272631946872;0.955959454736106;68;58;2735;2021;1;3748
2;0;0.93597049949715;0.045591686221924;0.018437814280925;2792;136;55;2021;1;3749
2;0;0.897309711286089;0.074475065616798;0.028215223097113;2735;227;86;2021;1;3750
2;0;0.946680080482897;0.034540576794098;0.018779342723005;2823;103;56;2021;1;3753
3;2;0.091445427728614;0.146509341199607;0.76204523107178;279;447;2325;2021;1;3756
0;1;0.559684314370273;0.25945412693193;0.180861558697797;1702;789;550;2021;1;3762
1;0;0.682183523107837;0.186202277294039;0.131614199598125;2037;556;393;2021;1;3763
1;3;0.107576254509675;0.172515578878321;0.719908166612004;328;526;2195;2021;1;3775
3;1;0.871127224785761;0.07251153592617;0.056361239288069;2643;220;171;2021;1;3754
1;2;0.130293159609121;0.121824104234528;0.747882736156352;400;374;2296;2021;1;3755
3;1;0.289931124959003;0.246638242046573;0.463430632994424;884;752;1413;2021;1;3758
0;2;0.291927512355849;0.231960461285008;0.476112026359143;886;704;1445;2021;1;3759
1;1;0.620768977982254;0.227735787052251;0.151495234965495;1889;693;461;2021;1;3760
5;0;0.95029431000654;0.034663178548071;0.015042511445389;2906;106;46;2021;1;3765
2;0;0.9563090968373;0.026736224323443;0.016954678839257;2933;82;52;2021;1;3766
2;1;0.01051939513478;0.015121630506246;0.974358974358974;32;46;2964;2021;1;3784
2;3;0.486737857388908;0.242507750602825;0.270754392008267;1413;704;786;2021;1;3786
6;0;0.841050903119869;0.07192118226601;0.087027914614122;2561;219;265;2021;1;3785
3;2;0.573861775302981;0.237143792990501;0.188994431706518;1752;724;577;2021;1;3794
0;0;0.787310979618672;0.142011834319527;0.070677186061802;2395;432;215;2021;1;3796
1;4;0.548492791612058;0.217889908256881;0.233617300131062;1674;665;713;2021;1;3798
4;2;0.946416831032216;0.027613412228797;0.025969756738988;2879;84;79;2021;1;3801
1;1;0.858502954694682;0.09553512803677;0.045961917268549;2615;291;140;2021;1;3804
3;0;0.817165406116409;0.125616573495561;0.05721802038803;2485;382;174;2021;1;3810
2;1;0.784831272970264;0.138322753090545;0.076845973939192;2349;414;230;2021;1;3812
0;0;0.106614017769003;0.113195129976966;0.780190852254031;324;344;2371;2021;1;3825
2;2;0.034528997653369;0.044585987261147;0.920885015085484;103;133;2747;2021;1;3795
4;3;0.030903594222372;0.022169969768223;0.946926436009405;92;66;2819;2021;1;3802
2;0;0.488075243533759;0.298622774605307;0.213301981860934;1453;889;635;2021;1;3805
1;2;0.869243697478992;0.073949579831933;0.056806722689076;2586;220;169;2021;1;3808
0;0;0.674840443399395;0.167282499160228;0.157877057440376;2009;498;470;2021;1;3813
1;1;0.191739422431162;0.161853593015447;0.646406984553392;571;482;1925;2021;1;3815
2;2;0.66161449752883;0.216803953871499;0.12158154859967;2008;658;369;2021;1;3816
1;1;0.779791876468614;0.134273246055723;0.085934877475663;2323;400;256;2021;1;3818
1;3;0.043996030433344;0.061197485941118;0.894806483625538;133;185;2705;2021;1;3823
5;2;0.973310810810811;0.016891891891892;0.009797297297297;2881;50;29;2021;1;3803
3;1;0.904294893473115;0.063916131214068;0.031788975312817;2674;189;94;2021;1;3822
2;1;0.636701588374451;0.254815816154106;0.108482595471443;1884;754;321;2021;1;3826
3;1;0.690202702702703;0.177364864864865;0.132432432432432;2043;525;392;2021;1;3827
2;1;0.141124957898282;0.17514314584035;0.683731896261367;419;520;2030;2021;1;3828
1;0;0.770347855454238;0.10773387369132;0.121918270854441;2281;319;361;2021;1;3829
2;4;0.249406175771971;0.174414658975229;0.576179165252799;735;514;1698;2021;1;3830
2;3;0.910629654705484;0.061611374407583;0.027758970886933;2690;182;82;2021;1;3831
0;2;0.770037199864728;0.146770375380453;0.083192424754819;2277;434;246;2021;1;3832
1;1;0.308671922377198;0.269557307459066;0.421770770163736;1018;889;1391;2021;1;3267
0;2;0.041233964569334;0.101710445937691;0.857055589492975;135;333;2806;2021;1;3270
1;4;0.005160898603522;0.004250151791135;0.990588949605343;17;14;3263;2021;1;3274
0;1;0.113629402756508;0.162021439509954;0.724349157733538;371;529;2365;2021;1;3277
0;2;0.79079754601227;0.13558282208589;0.073619631901841;2578;442;240;2021;1;3285
1;1;0.900121432908318;0.076502732240437;0.023375834851245;2965;252;77;2021;1;3287
1;1;0.683517156862745;0.192708333333333;0.123774509803922;2231;629;404;2021;1;3297
0;1;0.03862660944206;0.058553034947885;0.902820355610055;126;191;2945;2021;1;3298
1;1;0.090221011201938;0.136845292158644;0.772933696639419;298;452;2553;2021;1;3300
2;1;0.961058716154548;0.029814420444174;0.009126863401278;3159;98;30;2021;1;3272
3;0;0.951004260499087;0.030736457699331;0.018259281801583;3125;101;60;2021;1;3281
5;0;0.971942665446782;0.017078377554132;0.010978956999085;3187;56;36;2021;1;3291
3;1;0.871281117182757;0.085610200364299;0.043108682452945;2870;282;142;2021;1;3294
1;1;0.378921717940908;0.439232409381663;0.181845872677429;1244;1442;597;2021;1;3309
1;1;0.169198055893074;0.229647630619684;0.601154313487242;557;756;1979;2021;1;3310
1;1;0.857459613557174;0.089325308837504;0.053215077605322;2707;282;168;2021;1;3311
2;3;0.024755501222494;0.059902200488998;0.915342298288508;81;196;2995;2021;1;3312
2;1;0.855363111516256;0.117897295654816;0.026739592828927;2815;388;88;2021;1;3323
1;3;0.890139987827145;0.078819233110164;0.03104077906269;2925;259;102;2021;1;3307
2;4;0.160497572815534;0.189623786407767;0.649878640776699;529;625;2142;2021;1;3308
3;1;0.824808575803982;0.126799387442573;0.048392036753446;2693;414;158;2021;1;3313
1;0;0.207827669902913;0.344356796116505;0.447815533980583;685;1135;1476;2021;1;3314
0;2;0.009497549019608;0.020526960784314;0.969975490196078;31;67;3166;2021;1;3315
1;1;0.286435331230284;0.290536277602524;0.423028391167192;908;921;1341;2021;1;3316
1;2;0.006118078923218;0.005200367084735;0.988681553992046;20;17;3232;2021;1;3317
1;1;0.795586883236286;0.161201348452344;0.04321176831137;2596;526;141;2021;1;3318
1;1;0.474035833586395;0.284542969936228;0.241421196477376;1561;937;795;2021;1;3329
